id,prediction
CuCdAgSnCl6,-1.0413578
PmTlCuAuCl6,-1.0845355
MgCuSrHgF6,-2.6933846
CuRbGdTlBr6,-1.2648754
CuHgDyTlF6,-2.2094374
ZnTlLiMgF6,-3.0117745
NiCdAgCsCl6,-1.3586142
CuPbZnCsCl6,-1.4355147
CoCdNaRbF6,-2.4988508
TiCuFeHgF6,-2.043477
NaLuTl2I6,-1.0304245
RbAuNaInCl6,-1.4637234
CuInRbCsBr6,-1.4597514
CuAuCaEuCl6,-1.3230737
CuAuMnNiCl6,-0.850986
AgTbLiTlCl6,-1.5109462
NbAgCuTlF6,-2.0407329
BePtLiNaF6,-2.443549
NiSnCs2I6,-1.5617516
LiFeBaAuCl6,-1.5381458
ZnCdRb2Cl6,-1.6799023
LiCoCrAuCl6,-1.0651739
CoHgCuPbF6,-1.9855368
NbCsNaHgF6,-2.5443776
AgTlNaCuCl6,-1.2663354
CuAgNdTlBr6,-1.09389
CaSnAgCsF6,-2.62572
CoNiLiCsCl6,-1.4936099
NaInCu2I6,-0.7738882
NaBiLiCuF6,-2.4964368
NiCuNa2I6,-0.913006
Rb2CrCdF6,-2.629992
CuPrLiNaBr6,-1.1592108
LiCsTiPbCl6,-1.7136749
CsTlCr2F6,-2.38952
CdPtLiAgCl6,-0.9527178
CaCuCsAuI6,-1.3768171
MgCuNaPtF6,-2.215653
NiTlCdAuI6,-0.57270503
NaHgSrCsBr6,-1.7019548
LiBeNiAuI6,-0.59988034
Cu2LiCrF6,-2.2908847
FeTlNaMnBr6,-1.1945634
Na2MgBaCl6,-2.158017
NbAgCu2Cl6,-0.94820845
CuSnBeTlF6,-2.3114953
CuTlLiMnCl6,-1.3692118
LiTiNaAuCl6,-1.4443516
BePbNaRbCl6,-1.7662876
NaFeCuHgF6,-2.0534594
ZnTlNaCaBr6,-1.6337135
CoRbNaTiCl6,-1.6305233
AgPtRbPdCl6,-1.0506344
ZnRbNaCrF6,-2.8027146
NbAuRbHgCl6,-1.3004804
CsPbTiTlBr6,-1.4907315
MnRbSnTlF6,-2.4648044
NaCaMgTlCl6,-2.0933816
MgCsNaCuBr6,-1.4298553
LiLaNa2I6,-1.2140863
Li2FeCsBr6,-1.3751531
SrBaRbCsF6,-3.2881634
AgCsCuRuF6,-1.9429321
FeCuAgSnBr6,-0.80293053
CaCuLi2Cl6,-1.7533684
NaCoCuAgCl6,-1.0993578
TiAuHgPbCl6,-1.3308412
BeCsSrAgF6,-2.8467355
CuHgSrAuCl6,-1.232878
NaBaCdHgCl6,-1.7539661
AgPmNaHgCl6,-1.3369924
CeAuNaRbCl6,-1.442625
BaEuCu2Br6,-1.2443597
SnHgBeNaF6,-2.686161
CuAuNaHoCl6,-1.1473302
NiTlLiPbCl6,-1.3779051
TiAgLiMnF6,-2.7578874
NaRbMgCaBr6,-1.9613651
PdSnLiCsF6,-2.1833646
AgBaNaCuF6,-2.6589425
MgAgNaPdBr6,-1.1434009
AgAuCsCeCl6,-1.2183666
MoAuNaHgCl6,-1.0743788
SrAuCdTlCl6,-1.557174
AgHgNiSnCl6,-0.9707934
MgAgCrTlF6,-2.4991918
LiInAuTlI6,-0.8169874
NaCdLiPbF6,-2.7101715
CoAuHg2Cl6,-0.8482153
NaSnMgTlF6,-2.7643216
ZnHgAuPbCl6,-1.09539
CuEuNaZnI6,-0.9109336
NaCoAgHgCl6,-1.1438146
CuHgNaInCl6,-1.3641667
NaAgLiMnCl6,-1.5406939
CsPtZnTlCl6,-1.338213
FeRbBaHgF6,-2.575866
ScCuNaTlCl6,-1.7494726
NaCuNbTlF6,-2.3735204
CrCsLiSnBr6,-1.3888661
CrAgNaBaCl6,-1.8238325
SrTlCrHgCl6,-1.6246283
AgBaRbPbBr6,-1.5700896
AgHgRhCsCl6,-1.2446648
